Time,Humidity,Air temperature,Cloud coverage,Solar radiation
2024-09-27 10:00:00,84,6.5,0,161.8129
2024-09-27 11:00:00,75,8.3500001,0,331.7215
2024-09-27 12:00:00,79,7.8000002,0,120.7584
2024-09-27 13:00:00,70,8.45,0,188.34399
2024-09-27 14:00:00,92,6.8499999,0,95.523613
2024-09-27 15:00:00,85,6.2,0,114.1302
2024-09-27 16:00:00,93,5.9499998,0,52.739819
2024-09-27 17:00:00,92,5.05,0,23.282921
2024-09-27 18:00:00,94,4.6499999,0,2.4346349
2024-09-27 19:00:00,95,4.1999999,0,0
2024-09-27 20:00:00,95,3.6500001,0,0
2024-09-27 21:00:00,96,3.75,0,0
2024-09-27 22:00:00,95,3.3999999,0,0
2024-09-27 23:00:00,96,2.7,0,0
2024-09-28 00:00:00,96,2.9499999,0,0
2024-09-28 01:00:00,91,3.25,0,0
2024-09-28 02:00:00,93,3,0,0
2024-09-28 03:00:00,82,3.6,0,0
2024-09-28 04:00:00,82,4.1,0,0
2024-09-28 05:00:00,73,4.3499999,0,0
2024-09-28 06:00:00,90,4,0,0
2024-09-28 07:00:00,93,3,0,0
2024-09-28 08:00:00,93,3.3,0,0.31356201
2024-09-28 09:00:00,95,3.25,0,10.76077
2024-09-28 10:00:00,95,4.15,0,17.578461
2024-09-28 11:00:00,96,4.45,0,21.34935
2024-09-28 12:00:00,93,4.75,0,14.68284
2024-09-28 13:00:00,89,5.2,0,61.566441
2024-09-28 14:00:00,83,6.55,0,190.8992
2024-09-28 15:00:00,87,6.9500003,0,69.268631
2024-09-28 16:00:00,93,4.8000002,0,75.751839
2024-09-28 17:00:00,93,4.8999999,0,42.07655
2024-09-28 18:00:00,88,5.1500001,0,21.162769
2024-09-28 19:00:00,88,4.6500001,0,0
2024-09-28 20:00:00,89,4.5,0,0
2024-09-28 21:00:00,94,3.8000001,0,0
2024-09-28 22:00:00,94,3.6,0,0
2024-09-28 23:00:00,94,3.0500001,0,0
2024-09-29 00:00:00,94,3.0500001,0,0
2024-09-29 01:00:00,93,3.3,0,0
2024-09-29 02:00:00,94,3.15,0,0
2024-09-29 03:00:00,92,3.55,0,0
2024-09-29 04:00:00,91,3.65,0,0
2024-09-29 05:00:00,90,3.3000001,0,0
2024-09-29 06:00:00,90,3.6,0,0
2024-09-29 07:00:00,91,3.65,0,0
2024-09-29 08:00:00,90,3.55,0,4.3944869
2024-09-29 09:00:00,91,3.6999999,0,22.509041
2024-09-29 10:00:00,87,4.15,0,152.97729
2024-09-29 11:00:00,87,4.75,0,110.9177
2024-09-29 12:00:00,76,6.1000001,0,394.9722
2024-09-29 13:00:00,72,8.0000002,0,407.47089
2024-09-29 14:00:00,74,6.5,0,180.772
2024-09-29 15:00:00,71,7.5999999,0,200.4048
2024-09-29 16:00:00,68,7.3,0,110.0904
2024-09-29 17:00:00,79,7.25,0,74.213257
2024-09-29 18:00:00,85,5.9000001,0,21.158279
2024-09-29 19:00:00,85,4.5,0,0
2024-09-29 20:00:00,84,4.25,0,0
2024-09-29 21:00:00,72,4.8500001,0,0
2024-09-29 22:00:00,70,5.5,0,0
2024-09-29 23:00:00,71,5.7,0,0
2024-09-30 00:00:00,64,5.95,0,0
2024-09-30 01:00:00,67,6.2,0,0
2024-09-30 02:00:00,67,6.1500001,0,0
2024-09-30 03:00:00,67,6.8000002,0,0
2024-09-30 04:00:00,84,7.1500001,0,0
2024-09-30 05:00:00,74,7.1499999,0,0
2024-09-30 06:00:00,78,7.7,0,0
2024-09-30 07:00:00,78,8.1500001,0,0
2024-09-30 08:00:00,76,8.5999999,0,5.249507
2024-09-30 09:00:00,75,9.0500002,0,28.064039
2024-09-30 10:00:00,81,9.3000002,0,52.35405
2024-09-30 11:00:00,62,10.5,0,79.704147
2024-09-30 12:00:00,62,11.55,0,92.861588
2024-09-30 13:00:00,63,12,0,77.565689
2024-09-30 14:00:00,85,10.75,0,38.570801
2024-09-30 15:00:00,81,9.8499999,0,37.561298
2024-09-30 16:00:00,89,9.8500004,0,30.485689
2024-09-30 17:00:00,93,9.3500004,0,23.16181
2024-09-30 18:00:00,91,9,0,5.1300049
2024-09-30 19:00:00,88,9.0500002,0,0
2024-09-30 20:00:00,92,8.8000002,0,0
2024-09-30 21:00:00,94,8.4000001,0,0
2024-09-30 22:00:00,94,8.0999999,0,0
2024-09-30 23:00:00,89,8.1999998,0,0
2024-10-01 00:00:00,86,8.4500003,0,0
2024-10-01 01:00:00,87,8.75,0,0
2024-10-01 02:00:00,86,8.5999999,0,0
2024-10-01 03:00:00,83,8.75,0,0
2024-10-01 04:00:00,86,8.5,0,0
2024-10-01 05:00:00,87,7.9499998,0,0
2024-10-01 06:00:00,86,7.7,0,0
2024-10-01 07:00:00,87,7.5500002,0,0
2024-10-01 08:00:00,83,8.0000002,0,47.08128
2024-10-01 09:00:00,80,9.75,0,144.53999
2024-10-01 10:00:00,67,11.75,0,250.92149
2024-10-01 11:00:00,71,12.45,0,336.68829
2024-10-01 12:00:00,57,13.3,0,383.2681
2024-10-01 13:00:00,56,13.85,0,382.50131
2024-10-01 14:00:00,59,13.45,0,150.94901
2024-10-01 15:00:00,69,12.55,0,102.2454
2024-10-01 16:00:00,72,13.4,0,166.4505
2024-10-01 17:00:00,78,11.5,0,75.187767
2024-10-01 18:00:00,82,10,0,2.6008439
2024-10-01 19:00:00,85,8.8000002,0,0
2024-10-01 20:00:00,89,7.95,0,0
2024-10-01 21:00:00,91,7.3999999,0,0
2024-10-01 22:00:00,94,6.8999999,0,0
2024-10-01 23:00:00,95,6.5,0,0
2024-10-02 00:00:00,94,6.3499999,0,0
2024-10-02 01:00:00,93,6,0,0
2024-10-02 02:00:00,93,6.05,0,0
2024-10-02 03:00:00,93,6.1499999,0,0
2024-10-02 04:00:00,93,6.3499999,0,0
2024-10-02 05:00:00,92,6.55,0,0
2024-10-02 06:00:00,92,6.8499999,0,0
2024-10-02 07:00:00,95,7.05,0,0
2024-10-02 08:00:00,95,7,0,0
2024-10-02 09:00:00,95,7.0500002,0,25.96244
2024-10-02 10:00:00,95,7.5500002,0,64.123932
2024-10-02 11:00:00,95,8.2000003,0,77.932213
2024-10-02 12:00:00,93,8.9500003,0,108.4682
2024-10-02 13:00:00,86,9.6999998,0,167.0166
2024-10-02 14:00:00,89,10.1,0,103.4701
2024-10-02 15:00:00,92,9.6999998,0,66.129082
2024-10-02 16:00:00,94,8.9000001,0,32.76141
2024-10-02 17:00:00,91,8.6999998,0,17.01153
2024-10-02 18:00:00,92,8.4000001,0,0
2024-10-02 19:00:00,90,8.3000002,0,0
2024-10-02 20:00:00,88,8.4500003,0,0
2024-10-02 21:00:00,87,8.5999999,0,0
2024-10-02 22:00:00,84,8.6500001,0,0
2024-10-02 23:00:00,86,9.0999999,0,0
2024-10-03 00:00:00,85,8.7999997,0,0
2024-10-03 01:00:00,84,8.6500001,0,0
2024-10-03 02:00:00,85,8.9000001,0,0
2024-10-03 03:00:00,82,8.9000001,0,0
2024-10-03 04:00:00,88,8.4499998,0,0
2024-10-03 05:00:00,90,8.0999999,0,0
2024-10-03 06:00:00,86,8.1500001,0,0
2024-10-03 07:00:00,92,8.3000002,0,0
2024-10-03 08:00:00,91,7.9500003,0,0
2024-10-03 09:00:00,91,8.2000003,0,14.74559
2024-10-03 10:00:00,85,8.5999999,0,46.316399
2024-10-03 11:00:00,91,8.8000002,0,38.063961
2024-10-03 12:00:00,90,8.75,0,58.444279
2024-10-03 13:00:00,87,9.1500001,0,73.444122
2024-10-03 14:00:00,82,9.4500003,0,97.139664
2024-10-03 15:00:00,81,9.9499998,0,124.3453
2024-10-03 16:00:00,77,9.9000001,0,63.774929
2024-10-03 17:00:00,82,9.8000002,0,23.83713
2024-10-03 18:00:00,93,8.9500003,0,0
2024-10-03 19:00:00,94,8.0500002,0,0
2024-10-03 20:00:00,90,8.1500001,0,0
2024-10-03 21:00:00,90,8.5500002,0,0
2024-10-03 22:00:00,94,7.8500001,0,0
2024-10-03 23:00:00,94,7.7,0,0
2024-10-04 00:00:00,94,7.8500001,0,0
2024-10-04 01:00:00,94,7.8500001,0,0
2024-10-04 02:00:00,95,7.8,0,0
2024-10-04 03:00:00,95,7.75,0,0
2024-10-04 04:00:00,96,7.6499999,0,0
2024-10-04 05:00:00,96,7.5999999,0,0
2024-10-04 06:00:00,96,7.5,0,0
2024-10-04 07:00:00,96,7.5,0,0
2024-10-04 08:00:00,97,7.6499999,0,0
2024-10-04 09:00:00,97,7.75,0,17.44595
2024-10-04 10:00:00,96,8.05,0,29.082529
2024-10-04 11:00:00,94,8.5,0,92.461639
2024-10-04 12:00:00,90,9.0999999,0,82.088387
2024-10-04 13:00:00,88,9.5499997,0,138.5016
2024-10-04 14:00:00,86,9.9499998,0,149.96091
2024-10-04 15:00:00,89,9.9500003,0,79.702263
2024-10-04 16:00:00,91,9.4000001,0,54.2271
2024-10-04 17:00:00,90,8.8499999,0,33.044399
2024-10-04 18:00:00,90,8.5499997,0,0
2024-10-04 19:00:00,89,8.4000001,0,0
2024-10-04 20:00:00,88,8.25,0,0
2024-10-04 21:00:00,89,7.9499998,0,0
2024-10-04 22:00:00,87,7.6499999,0,0
2024-10-04 23:00:00,83,7.9000001,0,0
2024-10-05 00:00:00,83,7.8500001,0,0
2024-10-05 01:00:00,82,7.8,0,0
2024-10-05 02:00:00,84,7.6500001,0,0
2024-10-05 03:00:00,84,7.6500001,0,0
2024-10-05 04:00:00,89,7.8,0,0
2024-10-05 05:00:00,94,7.3999999,0,0
2024-10-05 06:00:00,95,7.05,0,0
2024-10-05 07:00:00,94,7.05,0,0
2024-10-05 08:00:00,94,7.0999999,0,0
2024-10-05 09:00:00,93,7.1499999,0,11.11794
2024-10-05 10:00:00,93,7.3,0,22.158911
2024-10-05 11:00:00,91,7.55,0,43.58987
2024-10-05 12:00:00,91,7.9000001,0,64.343437
2024-10-05 13:00:00,90,8.1500001,0,47.44236
2024-10-05 14:00:00,90,8.2999997,0,33.083141
2024-10-05 15:00:00,92,8.5500002,0,34.66394
2024-10-05 16:00:00,95,8.9000001,0,18.08926
2024-10-05 17:00:00,95,8.9000001,0,6.9723492
2024-10-05 18:00:00,96,8.8499999,0,0
2024-10-05 19:00:00,97,8.9000001,0,0
2024-10-05 20:00:00,97,9.0999999,0,0
2024-10-05 21:00:00,97,9.3499999,0,0
2024-10-05 22:00:00,97,9.4499998,0,0
2024-10-05 23:00:00,97,9.4499998,0,0
2024-10-06 00:00:00,97,9.25,0,0
2024-10-06 01:00:00,97,9.0999999,0,0
2024-10-06 02:00:00,97,8.9499998,0,0
2024-10-06 03:00:00,97,8.9499998,0,0
2024-10-06 04:00:00,97,8.9000001,0,0
2024-10-06 05:00:00,97,8.75,0,0
2024-10-06 06:00:00,97,8.7999997,0,0
2024-10-06 07:00:00,97,8.5,0,0
2024-10-06 08:00:00,97,8.3000002,0,0
2024-10-06 09:00:00,96,8.3499999,0,6.6995931
2024-10-06 10:00:00,96,8.3499999,0,15.81839
2024-10-06 11:00:00,95,8.3499999,0,24.138821
2024-10-06 12:00:00,95,8.4000001,0,32.74271
2024-10-06 13:00:00,95,8.5500002,0,30.068119
2024-10-06 14:00:00,95,8.6500001,0,30.63435
2024-10-06 15:00:00,95,8.6500001,0,19.950809
2024-10-06 16:00:00,95,8.5500002,0,6.2196341
2024-10-06 17:00:00,95,8.3000002,0,0.51481128
2024-10-06 18:00:00,96,7.9500003,0,0
2024-10-06 19:00:00,95,7.8,0,0
2024-10-06 20:00:00,92,7.3999999,0,0
2024-10-06 21:00:00,90,7.1499999,0,0
2024-10-06 22:00:00,92,6.9499998,0,0
2024-10-06 23:00:00,93,6.7,0,0
2024-10-07 00:00:00,93,6.5999999,0,0
2024-10-07 01:00:00,93,6.4000001,0,0
2024-10-07 02:00:00,93,6.3500001,0,0
2024-10-07 03:00:00,94,6.2,0,0
2024-10-07 04:00:00,93,6.1499999,0,0
2024-10-07 05:00:00,92,6.25,0,0
2024-10-07 06:00:00,90,6.4000001,0,0
2024-10-07 07:00:00,90,6.5,0,0
2024-10-07 08:00:00,88,6.7,0,2.7945931
2024-10-07 09:00:00,88,7,0,30.977261
2024-10-07 10:00:00,88,7.3499999,0,64.227463
2024-10-07 11:00:00,85,7.8499999,0,101.0487
2024-10-07 12:00:00,84,8.4000001,0,141.8214
2024-10-07 13:00:00,85,8.75,0,132.56979
2024-10-07 14:00:00,83,8.75,0,135.4399
2024-10-07 15:00:00,84,8.6500001,0,103.6553
2024-10-07 16:00:00,86,8.4500003,0,66.688873
2024-10-07 17:00:00,86,8.1000001,0,35.61174
2024-10-07 18:00:00,87,7.6500001,0,0
2024-10-07 19:00:00,86,7.3499999,0,0
2024-10-07 20:00:00,86,7.45,0,0
2024-10-07 21:00:00,87,7.45,0,0
2024-10-07 22:00:00,88,7.5500002,0,0
2024-10-07 23:00:00,85,7.5500002,0,0
2024-10-08 00:00:00,89,7.6000001,0,0
2024-10-08 01:00:00,89,7.5,0,0
2024-10-08 02:00:00,88,7.6500001,0,0
2024-10-08 03:00:00,89,7.6000001,0,0
2024-10-08 04:00:00,88,7.4000001,0,0
2024-10-08 05:00:00,90,7.1000001,0,0
2024-10-08 06:00:00,92,6.75,0,0
2024-10-08 07:00:00,91,6.4000001,0,0
2024-10-08 08:00:00,92,6.3499999,0,0
2024-10-08 09:00:00,93,6.8499999,0,27.960091
2024-10-08 10:00:00,91,7.6500001,0,61.504108
2024-10-08 11:00:00,92,8.2000003,0,45.602859
2024-10-08 12:00:00,90,8.5500002,0,76.826073
2024-10-08 13:00:00,92,8.5999999,0,49.002899
2024-10-08 14:00:00,93,8.4500003,0,34.125221
2024-10-08 15:00:00,94,8.2999997,0,24.287649
2024-10-08 16:00:00,94,8.25,0,14.4112
2024-10-08 17:00:00,94,8.3499999,0,7.4986558
2024-10-08 18:00:00,95,8.1500001,0,0
2024-10-08 19:00:00,96,8,0,0
2024-10-08 20:00:00,97,7.95,0,0
2024-10-08 21:00:00,97,7.95,0,0
2024-10-08 22:00:00,97,8.0500002,0,0
2024-10-08 23:00:00,97,8,0,0
2024-10-09 00:00:00,97,7.95,0,0
2024-10-09 01:00:00,97,7.9000001,0,0
2024-10-09 02:00:00,97,7.8500001,0,0
2024-10-09 03:00:00,97,7.8000002,0,0
2024-10-09 04:00:00,97,7.8000002,0,0
2024-10-09 05:00:00,97,7.8000002,0,0
2024-10-09 06:00:00,96,7.8000002,0,0
2024-10-09 07:00:00,96,7.8500001,0,0
2024-10-09 08:00:00,96,7.9000001,0,0
2024-10-09 09:00:00,95,8.0999999,0,5.525104
2024-10-09 10:00:00,95,8.2000003,0,17.8832
2024-10-09 11:00:00,93,8.3499999,0,28.86455
2024-10-09 12:00:00,92,8.1999998,0,26.673889
2024-10-09 13:00:00,92,7.8499999,0,36.4179
2024-10-09 14:00:00,92,7.3999999,0,30.89975
2024-10-09 15:00:00,91,6.8,0,18.69298
2024-10-09 16:00:00,92,6.25,0,7.926981
2024-10-09 17:00:00,91,5.8,0,3.025702
2024-10-09 18:00:00,91,5.5999999,0,0
2024-10-09 19:00:00,92,5.3499999,0,0
2024-10-09 20:00:00,92,5.1000001,0,0
2024-10-09 21:00:00,92,4.75,0,0
2024-10-09 22:00:00,91,4.4499998,0,0
2024-10-09 23:00:00,94,3.9499999,0,0
2024-10-10 00:00:00,94,3.6,0,0
2024-10-10 01:00:00,95,3.3000001,0,0
2024-10-10 02:00:00,95,3,0,0
2024-10-10 03:00:00,93,2.75,0,0
2024-10-10 04:00:00,89,2.75,0,0
2024-10-10 05:00:00,93,2.75,0,0
2024-10-10 06:00:00,95,2.5,0,0
2024-10-10 07:00:00,95,2.35,0,0
2024-10-10 08:00:00,96,2.25,0,0.1945063
2024-10-10 09:00:00,96,2.5,0,28.25033
2024-10-10 10:00:00,96,3.1,0,47.553452
2024-10-10 11:00:00,85,4.9000001,0,221.9473
2024-10-10 12:00:00,74,6.3,0,294.0784
2024-10-10 13:00:00,74,7.05,0,304.35629
2024-10-10 14:00:00,74,6.5500002,0,125.1564
2024-10-10 15:00:00,76,5.8,0,121.1529
2024-10-10 16:00:00,83,6.8,0,165.63789
2024-10-10 17:00:00,89,5.55,0,31.885
2024-10-10 18:00:00,90,4.8,0,0
2024-10-10 19:00:00,95,4.15,0,0
2024-10-10 20:00:00,96,3.6,0,0
2024-10-10 21:00:00,96,3.45,0,0
2024-10-10 22:00:00,97,3.1500001,0,0
2024-10-10 23:00:00,97,2.8499999,0,0
2024-10-11 00:00:00,97,3,0,0
2024-10-11 01:00:00,97,2.8,0,0
2024-10-11 02:00:00,97,2.15,0,0
2024-10-11 03:00:00,97,2,0,0
2024-10-11 04:00:00,97,2.2,0,0
2024-10-11 05:00:00,93,2.4499999,0,0
2024-10-11 06:00:00,92,2.6999999,0,0
2024-10-11 07:00:00,91,2.75,0,0
2024-10-11 08:00:00,90,2.9499999,0,1.0442719
2024-10-11 09:00:00,90,3.2,0,12.31096
2024-10-11 10:00:00,80,3.5999999,0,37.27528
2024-10-11 11:00:00,88,3.5,0,66.694763
2024-10-11 12:00:00,91,3.85,0,54.092999
2024-10-11 13:00:00,90,3.35,0,35.726238
2024-10-11 14:00:00,95,2.6,0,32.487789
2024-10-11 15:00:00,91,2.75,0,41.875099
2024-10-11 16:00:00,94,2.5500001,0,56.224949
2024-10-11 17:00:00,89,2.9,0,17.251711
2024-10-11 18:00:00,94,2.2499999,0,0
2024-10-11 19:00:00,89,2.55,0,0
2024-10-11 20:00:00,89,2.8000001,0,0
2024-10-11 21:00:00,85,2.65,0,0
2024-10-11 22:00:00,88,2.8,0,0
2024-10-11 23:00:00,83,2.1,0,0
2024-10-12 00:00:00,82,2.6999999,0,0
2024-10-12 01:00:00,82,2.6,0,0
2024-10-12 02:00:00,69,2.95,0,0
2024-10-12 03:00:00,75,3.65,0,0
2024-10-12 04:00:00,84,3.3000001,0,0
2024-10-12 05:00:00,80,2.6,0,0
2024-10-12 06:00:00,78,3.4,0,0
2024-10-12 07:00:00,81,3.4499999,0,0
2024-10-12 08:00:00,83,2.9,0,0
2024-10-12 09:00:00,75,3.0500001,0,23.68185
2024-10-12 10:00:00,64,4.7500001,0,181.6151
2024-10-12 11:00:00,60,5.6999998,0,78.946182
2024-10-12 12:00:00,69,5.5999999,0,41.723888
2024-10-12 13:00:00,83,5.0999999,0,24.160061
2024-10-12 14:00:00,81,4.9000001,0,36.675838
2024-10-12 15:00:00,82,5.3999999,0,27.28385
2024-10-12 16:00:00,79,6.0999999,0,23.57478
2024-10-12 17:00:00,83,6.3,0,7.0131369
2024-10-12 18:00:00,87,6.1000001,0,0
2024-10-12 19:00:00,81,6.1499999,0,0
2024-10-12 20:00:00,76,7.25,0,0
2024-10-12 21:00:00,81,6.9499998,0,0
2024-10-12 22:00:00,75,6.6500001,0,0
2024-10-12 23:00:00,63,7.4000001,0,0
2024-10-13 00:00:00,71,7.7,0,0
2024-10-13 01:00:00,77,6.9000001,0,0
2024-10-13 02:00:00,80,6.7,0,0
2024-10-13 03:00:00,80,6.5500002,0,0
2024-10-13 04:00:00,74,6.3,0,0
2024-10-13 05:00:00,75,6.8,0,0
2024-10-13 06:00:00,80,6.7,0,0
2024-10-13 07:00:00,77,6.55,0,0
2024-10-13 08:00:00,82,6.55,0,2.9900651
2024-10-13 09:00:00,82,6.9499998,0,10.69634
2024-10-13 10:00:00,80,7.8999999,0,64.803001
2024-10-13 11:00:00,89,8.5999999,0,83.658417
2024-10-13 12:00:00,83,8.8499999,0,105.0742
2024-10-13 13:00:00,82,9.1999998,0,57.913639
2024-10-13 14:00:00,85,8.8000002,0,53.538761
2024-10-13 15:00:00,91,8.2500002,0,27.038429
2024-10-13 16:00:00,91,7.4000001,0,6.0504971
2024-10-13 17:00:00,91,6.4000001,0,0
2024-10-13 18:00:00,91,5.45,0,0
2024-10-13 19:00:00,90,4.7,0,0
2024-10-13 20:00:00,93,4.3,0,0
2024-10-13 21:00:00,94,4.0999999,0,0
2024-10-13 22:00:00,95,3.9,0,0
2024-10-13 23:00:00,95,3.75,0,0
2024-10-14 00:00:00,96,3.6,0,0
2024-10-14 01:00:00,96,3.55,0,0
2024-10-14 02:00:00,97,3.55,0,0
2024-10-14 03:00:00,96,3.4499999,0,0
2024-10-14 04:00:00,96,3.25,0,0
2024-10-14 05:00:00,97,3.1999999,0,0
2024-10-14 06:00:00,97,3.1,0,0
2024-10-14 07:00:00,97,3.05,0,0
2024-10-14 08:00:00,97,2.9,0,0
2024-10-14 09:00:00,96,3.1,0,28.499981
2024-10-14 10:00:00,90,3.85,0,76.304398
2024-10-14 11:00:00,80,5.7,0,226.3653
2024-10-14 12:00:00,81,7.1000001,0,357.74551
2024-10-14 13:00:00,73,7.8499999,0,325.2175
2024-10-14 14:00:00,70,7.7,0,267.88181
2024-10-14 15:00:00,72,7.3,0,176.2401
2024-10-14 16:00:00,81,6.3500001,0,69.7686
2024-10-14 17:00:00,80,5.2,0,31.006161
2024-10-14 18:00:00,84,4.45,0,0
2024-10-14 19:00:00,87,3.8000001,0,0
2024-10-14 20:00:00,88,3,0,0
2024-10-14 21:00:00,87,3.0500001,0,0
2024-10-14 22:00:00,84,3.35,0,0
2024-10-14 23:00:00,79,3.8499999,0,0
2024-10-15 00:00:00,76,3.9,0,0
2024-10-15 01:00:00,74,4.3,0,0
2024-10-15 02:00:00,69,4.8,0,0
2024-10-15 03:00:00,69,5.3,0,0
2024-10-15 04:00:00,70,5.55,0,0
2024-10-15 05:00:00,72,5.6500001,0,0
2024-10-15 06:00:00,71,6.3,0,0
2024-10-15 07:00:00,83,6.3,0,0
2024-10-15 08:00:00,79,6.3499999,0,0
2024-10-15 09:00:00,84,6.8000002,0,28.75996
2024-10-15 10:00:00,74,7.9000001,0,86.704681
2024-10-15 11:00:00,71,9.3000002,0,86.262688
2024-10-15 12:00:00,67,10.3,0,90.90715
2024-10-15 13:00:00,56,10.85,0,74.709572
2024-10-15 14:00:00,56,11.8,0,87.866348
2024-10-15 15:00:00,57,11.8,0,68.375412
2024-10-15 16:00:00,60,11.8,0,46.751671
2024-10-15 17:00:00,59,11.35,0,12.9252
2024-10-15 18:00:00,57,11.55,0,0
2024-10-15 19:00:00,57,11.45,0,0
2024-10-15 20:00:00,55,11.55,0,0
2024-10-15 21:00:00,58,11.3,0,0
2024-10-15 22:00:00,54,11.15,0,0
2024-10-15 23:00:00,59,10.65,0,0
2024-10-16 00:00:00,61,9.5500002,0,0
2024-10-16 01:00:00,70,8.5499997,0,0
2024-10-16 02:00:00,75,7.2,0,0
2024-10-16 03:00:00,79,6.3999999,0,0
2024-10-16 04:00:00,78,6.1500001,0,0
2024-10-16 05:00:00,72,6.45,0,0
2024-10-16 06:00:00,69,6.8499999,0,0
2024-10-16 07:00:00,70,7.3500001,0,0
2024-10-16 08:00:00,68,6.6999998,0,0
2024-10-16 09:00:00,69,7.25,0,24.41334
2024-10-16 10:00:00,70,8.2499998,0,65.212914
2024-10-16 11:00:00,62,9.6999998,0,119.7688
2024-10-16 12:00:00,54,11.5,0,146.57359
2024-10-16 13:00:00,52,12.35,0,123.3329
2024-10-16 14:00:00,48,13.2,0,112.9258
2024-10-16 15:00:00,40,14.6,0,177.569
2024-10-16 16:00:00,37,14.55,0,41.50082
2024-10-16 17:00:00,36,14.75,0,6.9937301
2024-10-16 18:00:00,48,14.05,0,0
2024-10-16 19:00:00,57,12.65,0,0
2024-10-16 20:00:00,36,13.35,0,0
2024-10-16 21:00:00,54,14.05,0,0
2024-10-16 22:00:00,44,14.1,0,0
2024-10-16 23:00:00,47,15.1,0,0
2024-10-17 00:00:00,55,14.35,0,0
2024-10-17 01:00:00,43,14.5,0,0
2024-10-17 02:00:00,55,15.05,0,0
2024-10-17 03:00:00,64,13.7,0,0
2024-10-17 04:00:00,64,12.85,0,0
2024-10-17 05:00:00,68,12.6,0,0
2024-10-17 06:00:00,56,14,0,0
2024-10-17 07:00:00,57,14.95,0,0
2024-10-17 08:00:00,56,15.85,0,0
2024-10-17 09:00:00,55,16.650001,0,12.775
2024-10-17 10:00:00,54,17.3,0,32.528568
2024-10-17 11:00:00,58,17.85,0,43.56654
2024-10-17 12:00:00,56,17.8,0,32.834179
2024-10-17 13:00:00,49,19.25,0,175.6156
2024-10-17 14:00:00,53,19.45,0,113.6102
2024-10-17 15:00:00,54,18.700001,0,65.419724
2024-10-17 16:00:00,49,19.1,0,16.004629
2024-10-17 17:00:00,49,20.55,0,7.5177932
2024-10-17 18:00:00,52,19.700001,0,0
2024-10-17 19:00:00,51,19.2,0,0
2024-10-17 20:00:00,59,18.15,0,0
2024-10-17 21:00:00,60,17.049999,0,0
2024-10-17 22:00:00,60,16.95,0,0
2024-10-17 23:00:00,59,16.65,0,0
2024-10-18 00:00:00,64,16.7,0,0
2024-10-18 01:00:00,69,15.9,0,0
2024-10-18 02:00:00,76,14.85,0,0
2024-10-18 03:00:00,78,13.95,0,0
2024-10-18 04:00:00,77,13.95,0,0
2024-10-18 05:00:00,82,13.35,0,0
2024-10-18 06:00:00,84,12.35,0,0
2024-10-18 07:00:00,85,11.35,0,0
2024-10-18 08:00:00,89,10.6,0,0
2024-10-18 09:00:00,86,11.05,0,8.7482967
2024-10-18 10:00:00,77,12.55,0,85.695213
2024-10-18 11:00:00,72,14.55,0,236.6673
2024-10-18 12:00:00,63,15.9,0,281.73651
2024-10-18 13:00:00,56,16.7,0,301.8176
2024-10-18 14:00:00,68,16.3,0,167.42709
2024-10-18 15:00:00,59,15.9,0,135.47639
2024-10-18 16:00:00,69,15.15,0,69.974854
2024-10-18 17:00:00,72,13.05,0,14.3306
2024-10-18 18:00:00,72,11.7,0,0
2024-10-18 19:00:00,74,11.25,0,0
2024-10-18 20:00:00,75,10.65,0,0
2024-10-18 21:00:00,74,10.15,0,0
2024-10-18 22:00:00,72,10.1,0,0
2024-10-18 23:00:00,69,10,0,0
2024-10-19 00:00:00,67,9.9000001,0,0
2024-10-19 01:00:00,70,9.6499996,0,0
2024-10-19 02:00:00,67,9.75,0,0
2024-10-19 03:00:00,63,9.5500002,0,0
2024-10-19 04:00:00,63,10.25,0,0
2024-10-19 05:00:00,54,11,0,0
2024-10-19 06:00:00,46,11.65,0,0
2024-10-19 07:00:00,43,13.5,0,0
2024-10-19 08:00:00,45,12.85,0,0
2024-10-19 09:00:00,47,13.5,0,51.056789
2024-10-19 10:00:00,51,13.7,0,56.540489
2024-10-19 11:00:00,47,14.5,0,68.286957
2024-10-19 12:00:00,41,16.3,0,111.5783
2024-10-19 13:00:00,49,16.6,0,48.006229
2024-10-19 14:00:00,50,16.25,0,48.9231
2024-10-19 15:00:00,54,16.35,0,34.132599
2024-10-19 16:00:00,61,15.75,0,37.017929
2024-10-19 17:00:00,61,14.6,0,0.096017972
2024-10-19 18:00:00,65,13.85,0,0
2024-10-19 19:00:00,67,13,0,0
2024-10-19 20:00:00,78,12,0,0
2024-10-19 21:00:00,81,10.85,0,0
2024-10-19 22:00:00,81,10.8,0,0
2024-10-19 23:00:00,88,10.95,0,0
2024-10-20 00:00:00,94,10.6,0,0
2024-10-20 01:00:00,95,10.55,0,0
2024-10-20 02:00:00,96,10.4,0,0
2024-10-20 03:00:00,96,10.25,0,0
2024-10-20 04:00:00,97,10.15,0,0
2024-10-20 05:00:00,97,10.35,0,0
2024-10-20 06:00:00,97,10.25,0,0
2024-10-20 07:00:00,97,10.15,0,0
2024-10-20 08:00:00,97,10,0,0
2024-10-20 09:00:00,97,10.25,0,31.016239
2024-10-20 10:00:00,96,10.75,0,64.237602
2024-10-20 11:00:00,82,12.25,0,232.6853
2024-10-20 12:00:00,86,12.75,0,225.4281
2024-10-20 13:00:00,85,12.85,0,146.5526
